-9.1994
9.1227
-9.1946
9.372
-9.4535
9.444
-9.7123
9.6645
-9.5541
9.5879
-9.5493
9.6023
-9.626
9.6599
-9.5828
9.7126
-9.6451
9.5545
-9.5732
9.5928
-9.6259
9.7223
-9.832
9.7703
-9.6163
9.5594
-9.5827
9.6601
-9.6834
9.756
-9.6689
9.6841
-9.6929
9.7225
-9.7887
9.6556
-9.8367
9.7611
-9.7839
9.7945
-9.7504
9.7322
-9.6785
9.7035
-9.688
9.7276
-9.6976
9.8235
-9.7886
9.9002
-9.8701
9.9148
-9.7837
9.7229
-9.7455
9.675
-9.8125
9.8189
-9.8317
9.7279
-9.8317
9.6224
-9.5873
9.6942
-9.6208
9.8669
-9.75
9.8574
-9.7692
9.8335
-9.8411
9.7329
-9.7645
9.7231
-9.7837
9.7618
-9.7595
9.7811
-9.7644
9.7282
-9.8747
9.8381
-9.8412
9.9054
-9.8651
9.8335
-9.8411
9.8718
-9.7692
9.8002
-9.7116
9.5701
-9.5677
9.5797
-9.7262
9.7185
-9.7501
9.7234
-9.7644
9.7283
-9.6396
9.7191
-9.7257
9.7862
-9.6488
9.7002
-9.5386
9.604
-9.6637
9.4934
-9.4574
9.4886
-9.5196
9.5082
-9.486
9.5084
-9.6442
9.6902
-9.5388
9.532
-9.3516
9.3984
-9.3658
9.5751
-9.5098
9.5705
-9.5961
9.5227
-9.6921
9.6138
-9.601
9.4841
-9.4238
9.513
-9.4715
9.47
-9.414
9.5705
-9.4522
9.5036
-9.4569
9.5706
-9.5047
9.4896
-9.5144
9.4034
-9.5047
9.4656
-9.5769
9.5898
-9.6203
9.5228
-9.5387
9.5755
-9.6585
9.6812
-9.529
9.5945
-9.6056
9.6042
-9.615
9.6809
-9.6248
9.5898
-9.6631
9.5421
-9.5912
9.6471
-9.6347
9.5993
-9.7352
9.6953
-9.6723
9.7058
-9.6052
9.6481
-9.5432
9.5416
-9.5385
9.5803
-9.4856
9.5278
-9.6345
9.5369
-9.5961
9.566
-9.6438
9.614
-9.6825
9.5996
-9.524
9.69
-9.5962
9.733
-9.5814
9.5803
-9.596
9.5987
-9.5529
9.456
-9.5528
9.4611
-9.6772
9.6858
-9.7449
9.5565
-9.5147
9.528
-9.5669
9.5808
-9.6102
9.5712
-9.4946
9.5617
-9.5715
9.6093
-9.5716
9.5516
-9.5526
9.4513
-9.5335
9.5133
-9.5816
9.5662
-9.6006
9.5278
-9.4281
9.3695
-9.3081
9.3604
-9.3746
9.481
-9.504
9.538
-9.495
9.5034
-9.3945
9.3404
-9.366
9.278
-9.3467
9.2928
-9.265
9.2543
-9.2655
9.2727
-9.2173
9.3455
-9.2935
